Survey year,Survey ID,Survey name official,Survey name,Survey abbreviation,Cruise ID,Cruise code,Stratum ID,Station ID,Haul ID,Haul number,Vessel ID,Vessel name,Date and time,Start latitude (decimal degrees),Start longitude (decimal degrees),End latitude (decimal degrees),End longitude (decimal degrees),Depth (m),Distance fished (km),Tow duration (decimal hr),Area swept (km),Net height (m),Net width (m),Haul performance code,Bottom temperature (degrees Celsius),Surface temperature (degrees Celsius)
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,70,T-20,-19826,70,162,ALASKA KNIGHT,18-AUG-2019 06:09PM,61.34999,-170.17054,61.32485,-170.17774,47,2.82,.52,.045106,2.574,15.995,0,3.8,11.9
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,70,T-19,-19832,71,162,ALASKA KNIGHT,19-AUG-2019 08:08AM,61.33962,-169.4601,61.31506,-169.46963,40,2.777,.506,.039725,3.187,14.305,0,8.7,11.5
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,70,S-19,-19833,72,162,ALASKA KNIGHT,19-AUG-2019 10:40AM,61.01003,-169.40997,60.98803,-169.43455,41,2.784,.503,.039513,3.041,14.193,0,6.3,11.5
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,70,S-20,-19834,73,162,ALASKA KNIGHT,19-AUG-2019 01:10PM,60.99273,-170.0469,60.99174,-170.09954,48,2.859,.518,.04617,2.666,16.149,0,4.1,11.5
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,81,S-21,-19835,74,162,ALASKA KNIGHT,19-AUG-2019 03:51PM,60.99418,-170.74406,60.99109,-170.79569,54,2.823,.513,.046901,2.641,16.614,0,2.9,11.6
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,81,R-21,-19840,75,162,ALASKA KNIGHT,20-AUG-2019 08:18AM,60.68104,-170.78346,60.66045,-170.75308,59,2.83,.528,.049202,2.557,17.386,0,3.1,11.5
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,70,R-20,-19841,76,162,ALASKA KNIGHT,20-AUG-2019 11:14AM,60.67623,-170.10849,60.65606,-170.07724,50,2.821,.515,.047954,2.574,16.999,0,4.2,11.6
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,81,AA-23,-19847,42,162,ALASKA KNIGHT,13-AUG-2019 07:49AM,63.65857,-172.74934,63.66463,-172.69299,56,2.878,.521,.049271,2.892,17.12,0,.3,9.8
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,70,AA-22,-19848,43,162,ALASKA KNIGHT,13-AUG-2019 10:10AM,63.70331,-172.06156,63.69347,-172.06133,35,1.093,.227,.017863,2.842,16.343,1.12,.7,10.8
2019,143,Northern Bering Sea Crab/Groundfish Survey - Eastern Bering Sea Shelf Survey Extension,northern Bering Sea,NBS,-729,201902,70,ZZ-22,-19849,44,162,ALASKA KNIGHT,13-AUG-2019 12:58PM,63.30671,-172.00566,63.29328,-171.96295,59,2.615,.48,.046168,2.741,17.655,1.12,.6,10.6
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,146,198501,20,N-01,9156,89,37,ALASKA,03-JUL-1985 03:00PM,59.31833,-167.94717,59.33133,-167.9105,37,2.537,.5,.041916,,16.522,0,,3.2
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,146,198501,20,O-01,9157,90,37,ALASKA,03-JUL-1985 05:00PM,59.66617,-167.95033,59.68883,-167.92433,31,2.926,.5,.045602,,15.585,0,,3.6
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,146,198501,20,P-01,9158,91,37,ALASKA,03-JUL-1985 08:00PM,59.97967,-168.023,60.00933,-168.01967,24,3.315,.5,.048691,,14.688,0,,2.3
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,146,198501,20,Q-01,9159,92,37,ALASKA,05-JUL-1985 09:00AM,60.32883,-167.98367,60.3115,-168.02133,29,2.834,.5,.044256,,15.616,0,4,4.2
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,146,198501,41,R-23,9160,93,37,ALASKA,06-JUL-1985 08:00AM,60.65283,-172.15567,60.676,-172.17433,60,2.759,.5,.046304,,16.783,0,-1,3.8
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,146,198501,41,S-23,9161,94,37,ALASKA,06-JUL-1985 11:00AM,60.98367,-172.17833,61.00533,-172.1985,62,2.648,.5,.044359,,16.752,0,-1,3.8
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,146,198501,41,S-25,9162,95,37,ALASKA,06-JUL-1985 03:00PM,60.992,-173.48617,60.97367,-173.523,73,2.852,.5,.048438,,16.984,0,2.2,4.5
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,146,198501,41,R-25,9163,96,37,ALASKA,06-JUL-1985 06:00PM,60.6725,-173.47833,60.64733,-173.47033,62,2.852,.5,.047777,,16.752,0,.6,3.6
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,146,198501,41,R-27,9164,97,37,ALASKA,07-JUL-1985 06:00AM,60.653,-174.75533,60.64167,-174.799,95,2.704,.5,.0458,,16.938,0,1.1,4.6
1987,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,148,198701,41,M-24,9583,166,37,ALASKA,19-JUL-1987 05:00PM,59.052,-172.443,59.02867,-172.42683,97,2.759,.5,.045835,,16.613,0,2.8,9.4
1987,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,148,198701,43,N-24,9584,167,37,ALASKA,19-JUL-1987 07:00PM,59.32583,-172.49717,59.3495,-172.5045,86,2.667,.5,.04476,,16.783,0,2.6,9.1
1987,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,148,198701,43,ON2524,9585,168,37,ALASKA,20-JUL-1987 07:00AM,59.499,-172.88267,59.51233,-172.92317,93,2.722,.5,.045389,,16.675,0,2.4,9.2
1987,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,148,198701,43,O-24,9586,169,37,ALASKA,20-JUL-1987 09:00AM,59.65883,-172.5465,59.676,-172.51417,79,2.648,.5,.044727,,16.891,0,1.2,9
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,153,199201,61,P-31,10666,183,37,ALASKA,02-AUG-1992 11:00AM,59.99467,-177.2165,60.02117,-177.22017,137,2.963,.5,.051853,,17.5,0,1.9,9
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,153,199201,61,Q-31,10667,184,37,ALASKA,02-AUG-1992 01:00PM,60.32317,-177.38633,60.349,-177.38267,144,2.871,.5,.047314,,16.48,0,1.6,9.1
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,153,199201,61,R-31,10668,185,37,ALASKA,02-AUG-1992 04:00PM,60.65667,-177.50283,60.6825,-177.5025,146,2.871,.5,.050013,,17.42,0,1.5,8.8
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,153,199201,61,R-32,10669,186,37,ALASKA,03-AUG-1992 08:00AM,60.6555,-178.198,60.68083,-178.19983,161,2.834,.5,.04934,2.72,17.41,0,2,8.5
1992,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,153,199201,90,S-31,10670,187,37,ALASKA,03-AUG-1992 12:00PM,60.9905,-177.63883,61.00817,-177.637,135,1.963,.33,.035314,2.68,17.99,0,1.5,8.7
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,41,M-24,11147,32,60,ARGOSY,11-JUL-1985 08:00AM,59.006,-172.446,58.98183,-172.4385,99,2.722,.5,.045335,,16.655,0,1.5,7
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,43,N-24,11148,33,60,ARGOSY,11-JUL-1985 12:00PM,59.34117,-172.51033,59.31567,-172.5165,88,2.704,.5,.045035,,16.655,0,.2,6.3
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,43,ON2524,11149,34,60,ARGOSY,11-JUL-1985 03:00PM,59.49667,-172.872,59.51233,-172.91567,93,3.019,.5,.050281,,16.655,0,.6,6
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,43,O-24,11150,35,60,ARGOSY,11-JUL-1985 05:00PM,59.66367,-172.57917,59.68233,-172.5395,84,3.056,.5,.050898,,16.655,0,-.7,5.9
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,43,PO2524,11151,36,60,ARGOSY,12-JUL-1985 07:00AM,59.8405,-172.93033,59.8175,-172.91217,80,2.759,.5,.045008,,16.313,0,-1.2,5.3
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,43,P-24,11152,37,60,ARGOSY,12-JUL-1985 10:00AM,59.9925,-172.64783,60.01767,-172.63683,64,2.871,.5,.046835,,16.313,0,-1.2,5.5
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,43,QP2524,11153,38,60,ARGOSY,12-JUL-1985 02:00PM,60.1755,-173.0305,60.1505,-173.03217,59,2.778,.5,.043859,,15.788,0,.3,4.5
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,41,S-24,11154,39,60,ARGOSY,13-JUL-1985 05:00PM,60.99267,-172.82617,61.01717,-172.81183,66,2.852,.5,.045301,,15.884,0,-1.3,5.1
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,41,S-26,11155,40,60,ARGOSY,14-JUL-1985 08:00AM,60.99783,-174.18067,61.009,-174.22917,82,2.908,.5,.048433,,16.655,0,-.2,5.3
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,41,R-26,11156,41,60,ARGOSY,14-JUL-1985 11:00AM,60.67767,-174.15067,60.65367,-174.12967,86,2.926,.5,.048733,,16.655,0,-.3,5.8
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,43,Q-26,11157,42,60,ARGOSY,14-JUL-1985 03:00PM,60.33767,-174.0835,60.31333,-174.0765,90,2.741,.5,.045651,,16.655,0,.6,6.3
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,43,QP2726,11158,43,60,ARGOSY,14-JUL-1985 04:00PM,60.16933,-174.35467,60.14917,-174.387,99,2.871,.5,.048483,,16.887,0,.6,6.9
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,43,P-26,11159,44,60,ARGOSY,14-JUL-1985 07:00PM,60.003,-173.9615,59.98433,-173.92217,97,3.019,.5,.050281,,16.655,0,1,6.3
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,62,PO2726,11160,45,60,ARGOSY,15-JUL-1985 07:00AM,59.83283,-174.246,59.825,-174.19583,106,2.945,.5,.049788,,16.906,0,,6.5
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,62,O-26,11161,46,60,ARGOSY,15-JUL-1985 09:00AM,59.66883,-173.886,59.6525,-173.8455,104,2.926,.5,.049467,,16.906,0,1,6.6
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,62,N-26,11162,47,60,ARGOSY,15-JUL-1985 12:00PM,59.33867,-173.8165,59.31267,-173.805,110,2.963,.5,.050187,,16.938,0,1.6,6.7
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,61,M-26,11163,48,60,ARGOSY,15-JUL-1985 03:00PM,59.003,-173.73133,58.98017,-173.71383,117,2.722,.5,.04653,,17.094,0,2.1,7.1
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,61,L-26,11164,49,60,ARGOSY,15-JUL-1985 06:00PM,58.67217,-173.64633,58.64867,-173.63167,126,2.778,.5,.047487,,17.094,0,2.7,7.6
1985,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,157,198501,61,K-26,11165,50,60,ARGOSY,15-JUL-1985 09:00PM,58.33217,-173.56867,58.33917,-173.57783,115,.945,.2,.016154,,17.094,0,2.3,7.4
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,O-21,12833,125,88,ARCTURUS,05-JUL-1993 04:00PM,59.65817,-170.60033,59.6805,-170.568,64,3.093,.5,.049705,3.09,16.07,0,1.1,7
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,R-22,12834,126,88,ARCTURUS,06-JUL-1993 07:00AM,60.66667,-171.4245,60.6925,-171.43467,64,2.926,.5,.052024,,17.78,0,.4,6.5
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,S-22,12835,127,88,ARCTURUS,06-JUL-1993 09:00AM,60.98667,-171.4845,61.01533,-171.4805,59,3.204,.5,.052385,2.96,16.35,0,.6,6.5
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,S-23,12836,128,88,ARCTURUS,06-JUL-1993 11:00AM,61.01533,-172.15233,60.98617,-172.1595,62,3.278,.5,.059594,2.69,18.18,0,-.7,6.6
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,R-23,12837,129,88,ARCTURUS,06-JUL-1993 02:00PM,60.6785,-172.10617,60.64783,-172.1035,66,3.426,.5,.05742,,16.76,0,-.8,6.6
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,43,Q-23,12838,130,88,ARCTURUS,06-JUL-1993 04:00PM,60.34967,-172.065,60.321,-172.0635,57,3.204,.5,.051873,3.1,16.19,0,.4,6.3
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,43,QP2423,12839,131,88,ARCTURUS,07-JUL-1993 06:00AM,60.167,-172.32533,60.14083,-172.3455,57,3.13,.5,.050706,,16.2,0,2.5,6.9
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,43,P-23,12840,132,88,ARCTURUS,07-JUL-1993 08:00AM,60.013,-171.97783,59.98717,-171.963,66,3,.5,.04845,,16.15,0,1.1,6
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,43,PO2423,12841,133,88,ARCTURUS,07-JUL-1993 10:00AM,59.84167,-172.23733,59.8235,-172.27467,73,2.908,.5,.047633,,16.38,0,-.1,7
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,43,O-23,12842,134,88,ARCTURUS,07-JUL-1993 12:00PM,59.6875,-171.90833,59.6635,-171.87633,77,3.222,.5,.053582,2.93,16.63,0,-.1,7.1
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,43,N-23,12843,135,88,ARCTURUS,07-JUL-1993 03:00PM,59.35567,-171.81433,59.32583,-171.82183,79,3.334,.5,.055811,2.99,16.74,0,.1,7.5
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,M-23,12844,136,88,ARCTURUS,07-JUL-1993 05:00PM,59.01417,-171.7805,58.98767,-171.77967,84,2.963,.5,.047023,3.1,15.87,0,1.2,7.6
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,L-23,12845,137,88,ARCTURUS,08-JUL-1993 07:00AM,58.68083,-171.75133,58.661,-171.71383,91,3.111,.5,.052638,,16.92,0,2.1,8.2
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,K-23,12846,138,88,ARCTURUS,08-JUL-1993 09:00AM,58.34583,-171.647,58.318,-171.635,95,3.167,.5,.052319,,16.52,0,2.6,9
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,J-23,12847,139,88,ARCTURUS,08-JUL-1993 12:00PM,58.01467,-171.591,57.9845,-171.593,95,3.352,.5,.055844,,16.66,0,3,9
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,I-23,12848,140,88,ARCTURUS,08-JUL-1993 02:00PM,57.68367,-171.51783,57.65217,-171.52817,97,3.556,.5,.060345,,16.97,0,3.1,8.9
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,41,H-23,12849,141,88,ARCTURUS,08-JUL-1993 05:00PM,57.354,-171.4555,57.3355,-171.50217,99,3.482,.5,.059716,,17.15,0,3.5,8.8
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,61,G-24,12850,142,88,ARCTURUS,09-JUL-1993 06:00AM,57.01717,-172.04233,56.99383,-172.03017,117,2.704,.5,.046076,,17.04,0,3.9,8.5
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,61,F-24,12851,143,88,ARCTURUS,09-JUL-1993 09:00AM,56.67133,-171.96483,56.65017,-171.98567,124,2.685,.5,.045108,,16.8,0,4,7.9
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,61,F-25,12852,144,88,ARCTURUS,09-JUL-1993 12:00PM,56.6595,-172.54633,56.68067,-172.585,137,3.334,.5,.057278,,17.18,0,4,8.3
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,61,G-25,12853,145,88,ARCTURUS,09-JUL-1993 02:00PM,56.97983,-172.65033,57.01017,-172.66317,123,3.463,.5,.058178,,16.8,0,4,8.5
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,61,G-26,12854,146,88,ARCTURUS,09-JUL-1993 05:00PM,56.99783,-173.24567,57.02217,-173.27533,141,3.26,.5,.055616,,17.06,0,3.9,8.5
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,61,H-25,12856,148,88,ARCTURUS,10-JUL-1993 08:00AM,57.3335,-172.78317,57.3555,-172.8095,115,2.926,.5,.050193,,17.154,0,3.8,8.6
1993,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,166,199301,61,I-25,12857,149,88,ARCTURUS,10-JUL-1993 10:00AM,57.65617,-172.7945,57.68933,-172.80833,117,3.778,.5,.064808,,17.154,0,3.4,8.4
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,42,HG2221,10998,128,57,MORNING STAR,07-JUL-1986 01:00PM,57.1245,-170.50067,57.09967,-170.51267,60,2.797,.5,.044363,,15.861,0,3.6,7.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,42,G-21,10999,129,57,MORNING STAR,07-JUL-1986 03:00PM,56.997,-170.16967,56.99267,-170.21533,73,2.797,.5,.045879,,16.403,0,3.1,7.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,42,GF2221,11000,130,57,MORNING STAR,07-JUL-1986 05:00PM,56.851,-170.4715,56.82583,-170.47633,104,2.759,.5,.046351,,16.8,0,3.3,7.4
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,42,F-21,11001,131,57,MORNING STAR,08-JUL-1986 06:00AM,56.66983,-170.114,56.64483,-170.11517,101,2.741,.5,.045884,,16.74,0,3.3,7.9
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,50,E-21,11002,132,57,MORNING STAR,08-JUL-1986 09:00AM,56.33483,-170.07433,56.30883,-170.0675,113,2.852,.5,.048142,,16.88,0,3.3,7.9
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,61,F-23,11003,133,57,MORNING STAR,08-JUL-1986 02:00PM,56.67117,-171.34683,56.69633,-171.36067,123,2.797,.5,.047342,,16.926,0,3.6,7.6
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,61,G-23,11004,134,57,MORNING STAR,08-JUL-1986 05:00PM,56.93567,-171.38833,56.96067,-171.389,115,2.741,.5,.046268,,16.88,0,,8.5
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,41,H-23,11005,135,57,MORNING STAR,09-JUL-1986 06:00AM,57.32817,-171.4635,57.35333,-171.4715,104,2.797,.5,.04699,,16.8,0,3.1,8
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,41,I-23,11006,136,57,MORNING STAR,09-JUL-1986 09:00AM,57.66183,-171.5355,57.687,-171.54467,102,2.834,.5,.047441,,16.74,0,2.6,8.1
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,41,J-23,11007,137,57,MORNING STAR,09-JUL-1986 11:00AM,58.01733,-171.59467,58.04267,-171.598,101,2.815,.5,.047123,,16.74,0,2.1,8.2
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,41,K-23,11008,138,57,MORNING STAR,09-JUL-1986 02:00PM,58.31817,-171.65183,58.34383,-171.658,99,2.834,.5,.047441,,16.74,0,1.1,8.5
1986,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,156,198602,41,L-23,11009,139,57,MORNING STAR,09-JUL-1986 05:00PM,58.65817,-171.711,58.68267,-171.72167,97,2.815,.5,.047123,,16.74,0,-.1,8.9
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,149,198801,10,J-08,9665,36,37,ALASKA,13-JUN-1988 06:00AM,58.01067,-163.36933,58.03633,-163.38283,42,2.963,.5,.039304,,13.265,0,3,3.8
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,149,198801,10,K-08,9666,37,37,ALASKA,13-JUN-1988 09:00AM,58.3305,-163.3615,58.35583,-163.37033,35,2.889,.5,.038539,3.07,13.34,0,3.5,4.3
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,149,198801,10,L-08,9667,38,37,ALASKA,13-JUN-1988 11:00AM,58.65733,-163.348,58.67967,-163.36517,29,2.685,.5,.03179,3.43,11.84,0,3.7,4.9
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,149,198801,10,M-08,9668,39,37,ALASKA,13-JUN-1988 02:00PM,58.97667,-163.35483,58.9895,-163.39583,20,2.759,.5,.029356,3.66,10.64,0,4.4,5.9
1988,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,149,198801,10,N-06,9672,43,37,ALASKA,15-JUN-1988 05:00PM,59.33967,-164.647,59.33183,-164.696,20,2.926,.5,.035814,3.41,12.24,0,6.1,7.1
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,151,199001,10,I-09,10091,25,37,ALASKA,09-JUN-1990 03:00PM,57.6705,-162.754,57.64483,-162.76133,42,2.889,.5,.046831,3.44,16.21,0,2.3,3
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,151,199001,10,H-09,10092,26,37,ALASKA,09-JUN-1990 05:00PM,57.34383,-162.76883,57.32017,-162.78417,46,2.778,.5,.044726,3.31,16.1,0,3.1,4.3
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,151,199001,31,G-09,10093,27,37,ALASKA,10-JUN-1990 06:00AM,57.00067,-162.77733,56.98167,-162.80717,59,2.778,.5,.044948,3.14,16.18,0,3,6
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,151,199001,31,F-09,10094,28,37,ALASKA,10-JUN-1990 09:00AM,56.6685,-162.76617,56.64433,-162.769,71,2.685,.5,.043658,3.23,16.26,0,2.3,6.9
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,151,199001,31,E-09,10096,30,37,ALASKA,10-JUN-1990 01:00PM,56.3275,-162.80283,56.3025,-162.812,79,2.852,.5,.046573,3.25,16.33,0,2.1,7
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,151,199001,31,D-09,10097,31,37,ALASKA,10-JUN-1990 04:00PM,56.009,-162.81367,55.984,-162.82217,77,2.834,.5,.047781,3.3,16.86,0,2.7,7.2
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,151,199001,10,C-09,10098,32,37,ALASKA,10-JUN-1990 07:00PM,55.67767,-162.788,55.653,-162.78233,46,2.778,.5,.044226,3.43,15.92,0,4.3,7.1
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,151,199001,31,B-07,10099,33,37,ALASKA,17-JUN-1990 07:00AM,55.32933,-164.00367,55.35167,-164.00367,75,2.482,.5,.040606,3.12,16.36,0,4.1,6.5
1990,98,Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey,eastern Bering Sea,EBS,151,199001,31,C-07,10100,34,37,ALASKA,17-JUN-1990 11:00AM,55.67017,-164.0025,55.68583,-164.004,93,1.741,.33,.029266,,16.81,0,3.1,6.9
